Description	NSLA_1001	NSLA_1003	NSLA_1005	NSLA_1006	NSLA_1009	NSLA_1010	NSLA_1011	NSLA_1012	NSLA_1013	NSLA_136	NSLA_138	NSLA_139	NSLA_14	NSLA_168	NSLA_179	NSLA_187	NSLA_2_116	NSLA_2_118	NSLA_2_171	NSLA_2_184	NSLA_2_19	NSLA_2_220	NSLA_2_221	NSLA_2_24	NSLA_2_252	NSLA_2_265	NSLA_2_266	NSLA_2_273	NSLA_2_275	NSLA_2_30	NSLA_2_350	NSLA_2_363	NSLA_2_369	NSLA_2_379	NSLA_2_407	NSLA_2_41	NSLA_2_411	NSLA_2_5	NSLA_2_8	NSLA_2_97	NSLA_20	NSLA_216	NSLA_235	NSLA_239	NSLA_259	NSLA_271	NSLA_291	NSLA_300	NSLA_310	NSLA_311	NSLA_312	NSLA_350	NSLA_356	NSLA_379	NSLA_380	NSLA_407	NSLA_421	NSLA_429	NSLA_460	NSLA_464	NSLA_469	NSLA_479	NSLA_483	NSLA_490	NSLA_50	NSLA_519	NSLA_535	NSLA_541	NSLA_542	NSLA_563	NSLA_571	NSLA_585	NSLA_589	NSLA_6	NSLA_61	NSLA_611	NSLA_616	NSLA_632	NSLA_649	NSLA_653	NSLA_657	NSLA_66	NSLA_663	NSLA_665	NSLA_667	NSLA_672	NSLA_675	NSLA_677	NSLA_679	NSLA_693	NSLA_696	NSLA_698	NSLA_699	NSLA_72
VAPB:S158-p	0.19642327	0.152148362	-1.60011	0.353532	-1.01238	0.351056	0.952778	-0.129491	0.456642	-0.44154	-1.63816	-0.045475977	1.46679	0.0487976	0	-1.51548	0.150113325	0.364529	0.226655	0.199224405	0.567551	-0.911186	0	-0.043253241	0.000996276	0.020395053	0.166430724	-0.690939	-0.673903	0.135772	1.6355	-0.129622	1.88714	-0.471447	-0.112916196	0.043925172	-0.137139386	-0.011174	-0.532469	-0.140958279	0.307826	0.7192	1.6736	-0.323625	-1.08197	0.0784009	-1.12334	-0.0771649	0.0176645	2.15941	0.176048	0.089735583	0.261301	-1.85239	-0.761688	0.868271	2.46574	-0.465976	1.51113	-0.624927	-0.311929	0.063723729	-0.488204	0.197024719	-0.822657	-1.44385	0	0.759368	-0.107319121	1.04016	0.693913	-0.540636	0.024378264	0	-0.0449711	-0.260217606	-0.049251438	-1.14061	-0.334551	0	-1.14915	-0.271929	0.0125871	0.197182	0.063418735	0.296601	0.23044097	-0.585103	-1.15612	-0.233844	0	-1.38404	0	-0.178517
VCAN:S2941-p	0.459229	-0.109343	1.8748	0	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.770255	1.75341	0.199419	0.063644588	-0.412271	0	0.940505	0	-1.3449	-0.807673	-1.16172	0.421019	-0.271569	1.98941	-0.183985	-0.0960906	-0.190903	-0.702018	0.659411	1.21249	0.404207	0.978837	-0.164832	-0.62247	-1.40167	-0.93662	-0.200981	0.727875	0	-0.208776	0	0.258363	0	-1.06451	-0.0371587	0.059226215	-0.957939	0.086385657	0.0834759	0.230658099	-0.823593	0.0501149	-1.15581	0.281188	-0.24567833	-0.0705383	-0.799694	-0.887361	-0.352295	-0.235597798	-0.401785	-0.32103	-0.858379	-0.096115796	0.690489	-0.589235	0.013194124	-0.174235754	-1.03441	2.64797	-1.43668	-1.06526	0	-1.42176	-0.313679	-0.564142	-0.260217606	-0.049251438	-0.0146828	-0.127747	0.811049	0.287697474	-0.925032	0.82251	-0.0764778	0	-0.0131035	0.23044097	1.05965	0.339704	-0.103816	1.98417	1.74171	0.39817	1.4307
VCAN:S2116-p	0.19642327	0.152148362	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	1.94645	0.117026001	0.454986	-0.405628	1.08235	-0.005097228	-0.183322629	0.137702	-0.92644	-0.925308	0.199224405	0.732655	-1.15072	0.433419	-0.943726	-0.109974983	-0.244336	-1.15972	0	0.090730211	0.276401	0.224664	-0.00203692	-0.765862	-0.619291	-0.112916196	-0.803496	-0.137139386	-0.816843	0	-0.140958279	-0.0999131	-0.966507	0.216195614	-1.61619	0.059226215	-0.08782391	0.086385657	0.042809469	0.230658099	-0.426240137	0.120684366	-0.698386	0.055701094	-0.959894	0.170599	-0.574385	-1.43562	-0.352404	-0.235597798	0.440747	-0.063685469	0.063723729	-0.096115796	0	-0.32913	0.013194124	-0.174235754	-0.567897	1.43822	0	-1.0766	-0.247145	-1.76915	-0.11132429	-0.880844	-0.260217606	-0.049251438	0	-1.73443	1.23991	1.26001	0.069908096	-0.53933	0	0.0360739	-0.0981621	0.23044097	1.08289	-0.639913	0.875463	0.624108	0	0.687411	0.226184925
VCAN:S1349-p	0.19642327	0.152148362	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	1.33362	0.212879	0	0.063644588	0.147681	2.42838	0	0.15676	-1.10478	-0.411133	0.574867	0.82463	-1.455	0.955339	-1.14758	-0.109974983	-0.695212	0.346477	1.55304	0.090730211	0	1.00039	1.55843	0	-0.396493	0	-1.05596	-0.137139386	-0.195253	-0.502301	-0.140958279	-0.228301	-0.043455221	-0.551771	-1.39448	-0.334963	-0.48913	1.18779	0.638439	0.408906	-0.426240137	-0.851105	-0.199511	0.055701094	-0.24567833	-0.03925325	0.042738634	-2.26819	0	2.15098	0.724968	-0.063685469	0.063723729	1.10323	0.662416	-0.926557	-0.0844719	0	-0.18806812	2.19832	-1.21475	-0.226844096	0	-1.93008	-0.11132429	-0.491483069	-0.260217606	-0.049251438	-0.521158	-0.192087074	0.991788	0.287697474	-0.483079	-1.32817	0.12487259	0.0373	0.16374	0.23044097	0.035430144	-0.104171175	0.0684529	-0.912428	0.003342637	-0.014067928	0.226184925
VCL:S346-p	0.550786	0	-0.884552	0	-1.55344	-1.4669	0.81714	-0.0958295	0.38187	0.396873	-0.352746	0.534494	-1.70407	-1.07319	1.08981	-1.52332	-0.0324998	-1.88595	0	-0.0509404	0	-1.34819	0.405241	-0.607512	0.502451	0	2.05878	1.20486	0.389008	-0.0712146	0.381845	1.44635	-0.34412	-0.0730418	0	-1.2545	-0.439285	1.05396	-0.96374	-1.93109	-1.98122	0.420571	0.0244398	0	-0.738282	0	-0.244099	-1.62492	-0.560029	-1.81599	-0.875828	-2.01931	-0.981539	-1.39972	-0.789536	-0.699715	0.790026	0.57583	0.598276	0.336011	0.336695	1.24828	0.666894	1.22043	-0.171019	1.47525	0	2.01294	-0.528077	0.392911	0.762494	0	-0.80581	-0.158723	0	0.123153	2.36153	-1.23023	-0.368649	0.67137	-1.19912	0.435925	-0.443285	0	-0.248085	-1.39353	-0.570745	0.974022	0.175615	-0.803705	1.17187	0.0218321	-1.29661	1.5537
VCL:S721-p	0.507693	0	0.00908161	-0.543142	0	0.871321	0.688746	1.9212	0.168848	0.552421	-0.168625	-0.124431	-1.42253	-0.306508	1.40078	0.924194	0	-2.07647	0.0386579	-1.25442	0.579484	-0.752312	0.512117	-0.690444	0.199216	1.06585	1.81946	0.954704	0.152024	-0.104771	-0.256665	0	-1.03552	-1.28768	-0.0717835	-1.07098	-0.228785	1.03966	0	-1.03416	-1.99883	-0.436248	-1.46726	0	-1.65729	-0.293308	0.0038274	0	-0.936061	-2.24627	0.849	0.0448341	-1.33301	-1.94004	-0.960363	-0.577237	0.803246	0.380677	0.181047	1.12401	0	1.56269	0	1.1039	-1.27399	0.7641	0.639988	1.70169	0.39328	-0.112348	0.505721	-0.50702	-0.629989	-0.349262	-1.06212	0.862005	1.8831	-0.863094	1.00106	0.102338	-0.709672	-0.640301	0	0.762099	-0.308368	-0.724552	-0.40933	0.918944	0	0.935777	0.719076	0.367014	-1.02312	0.835157
VCL:S290-p	-0.1250216	-0.135711	0.818267	0	-1.25777	0	0.242121	0.025525	-0.0848749	1.17963	0	0	-0.606232	0.160806	1.57226	0.611719	0.239368	-0.684201	-0.591961	-0.120382	0	-0.977645	1.01269	-2.03284	1.42814	-0.347901	1.39261	-0.675877	0.18872	-0.0323684	1.05208	1.13041	-0.347387	0	-0.341926	-1.22101	-0.0303452	1.6473	-0.466763	-1.018584016	-2.00716	0.684753	0.384634	0.445603	1.13596	-0.0388951	0.673089	-1.23202	-0.550011	-0.50701	-1.4605	-0.574287	-1.70368	-1.73992	-1.75754	-0.467725	-0.131498	0.318498	0.633567	-0.357783	-0.127245	1.2705782	-0.848652	1.36875	-1.25608	1.85569	0	0.927824	-0.0740493	0.384216	0.107243	0.603603	-1.15144	-0.00508857	-0.603029	0.453441	2.18873	1.68517	0	-0.0624699	-1.0894	-0.693995	-0.647828	1.42945	-0.02408	-0.903514	-1.32954	0.473254	0.544892	0.201345	0	1.98758	-0.235635	1.44203
VCL:S579-p	-0.0833757	2.13698	0.375265	1.45987	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	2.03698	-0.488581	1.42646	-1.4011	0.438941	0.728301	-0.465767	-0.273314	-1.19814	1.07979	0	-0.304234	0	-0.5978	-0.328067	-0.398245	1.79908	0.124563	0.242153	0.629741	-0.0286589	0.772285	1.45773	0.683427	-1.18566	-1.0027	-1.06445	-0.763166	0.762245	-0.566323	-0.78739	0.717884	0.181046	0	0.20449	0	1.73598	-0.941075	-0.119704	-1.37935	-1.05824	-1.39814	0.089735583	-1.70641	-2.22102	-1.07822	0.997746	1.59856	2.22582	-0.528967	0	0	0.797649	0.263518	0.197024719	-0.504033	0.186115	1.2211	-0.18806812	0	-0.122473	1.64521	0.0197109	0.024378264	-0.360893	-0.585733	-0.260217606	-0.049251438	-0.325498	0	-0.399488	-0.872588	0.226941	1.53551	0.12487259	0.063418735	-0.0934263	0.23044097	0.035430144	0.916792	0	-0.358032	0.003342637	-0.014067928	1.0054
VCL:S345-p	0.19642327	0.152148362	1.43952	0	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.206578	0.117026001	0.513057	0.063644588	0	-0.005097228	-0.183322629	-0.18334	-2.37191	-0.420854	0.199224405	0	-1.4476	-0.250559	-1.18711	-0.809817	0	1.76703	0.862219	0.809288	-0.712148	0.271825	1.35692	0.0137171	-1.20353	-0.112916196	-1.07723	-0.137139386	0.311754	-0.0421321	-0.140958279	-1.83746	-0.043455221	0.216195614	-0.249709	-0.367108	-0.08782391	-0.894377	0.042809469	0	-0.355698	0.120684366	-0.911946	-0.390778	-0.24567833	-0.1583	-0.263829	0.397469	0.534534	0.0985788	0.207774	-0.0343077	0.063723729	0.571866	1.48872	1.41641	1.80823	-0.107964	1.93158	-0.380744	-1.06091	1.0708	-1.00355	-1.31413	1.09499	-0.491483069	-0.260217606	-0.049251438	-0.900821	-0.192087074	0.30578	0.287697474	0.069908096	-0.994976	-0.169217	-0.370438	-1.46474	0.23044097	1.4697	0.540402	-0.950484	0.78371	0	-0.966424	1.77133
VCL:S357-p	0.19642327	0.152148362	0	0.223974	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.032912271	0.117026001	-0.053692	-1.1038	0.988589	-0.005097228	-0.183322629	-0.1297	-0.010558132	-0.147937	-1.88371	-0.03526551	-0.205973582	-0.0185314	-0.23791	-0.954131	0.959839	1.35379	0.454966	0.399615	0.542716	0.048861219	0.0311419	0.084581591	-1.80648	0	-1.10835	-0.137139386	0.10870514	0.238031446	-0.140958279	-2.0528	0	0.216195614	0.0486911	0.059226215	-0.08782391	0.086385657	0.042809469	0.230658099	-2.03246	0.120684366	0.089735583	-0.579681	-2.18864	-0.416852	0	0.0691828	0.46732	-0.235597798	0.709753	1.43023	0.063723729	-0.096115796	0.197024719	0.050274196	0.013194124	-0.174235754	1.16676	0.736205	0.030285575	-0.96497	-0.071522829	0.024378264	-0.419456	0.00957106	-0.260217606	-0.049251438	-1.59186	0.749143	-0.117886842	-0.866818	0.069908096	0.109245115	1.38695	0.063418735	-1.19528	0.23044097	1.20322	0.138607	0.205130311	-0.381849	-0.0624002	-0.267331	0.43743
VCL:S820-p	0.19642327	0.152148362	-0.668801	-0.582608	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.032912271	0.117026001	-0.045475977	-0.487187	-0.223587	-0.005097228	-0.183322629	0.150113325	-0.010558132	0.071027592	0	-0.03526551	-0.205973582	-0.0185314	-0.043253241	0.475811	0.020395053	0.166430724	0.104204435	0.465827	0.090834589	0.048861219	-0.130959675	0.084581591	-0.356090301	0.451289	0.043925172	-0.137139386	0.10870514	0.238031446	-0.140958279	-1.5339	0.269852	0.216195614	-0.891111	-0.507887	-0.08782391	0.64013	0.042809469	-0.0655203	-1.36616	0.120684366	0.089735583	-0.590447	-0.72155	1.07702	1.29467	1.47613	0.104463	0	0	0	0.063723729	0.639038	0.197024719	0.050274196	2.2339	0.772043	-0.18806812	-0.107319121	0.030285575	-1.01463	-0.071522829	0.024378264	0.0761373	-0.15508	1.0951	0.734588	-1.6273	-0.803059	-0.117886842	-0.305781	0.069908096	0.109245115	0.12487259	0.063418735	-1.74496	-0.0133678	0.035430144	-0.5831	0.205130311	0.223587	0.003342637	-0.014067928	2.13285
VDAC1:S104-p	-0.656367	0	0.988337	-0.809313	0.288978	0	0.269383	0.542294	-0.695171	-1.67847	-0.111763	-0.25212	0.735028	0.856184	0.622197	-0.709717	1.51473	0	0.300431	-0.463299	-0.755321	1.21053	-0.626901	-0.506946	0.668753	-0.174413	-0.162485	0.110339	0.412109	-1.27341	0.654116	-1.52877	0.904901	0	-2.05645	0.275483	0.140223	-0.172496	1.21547	1.4263	-1.81399	-1.12511	0	1.17547	0.25304	-0.106163	-0.364817	0.626128	0.043742	-1.9196	0.998307	0	-0.613187	0	0	0.184654	0.788122	0.515558	0.703539	0	1.28883	0.6787	0	0.993032	0.10046	1.84394	-0.636122	-0.857786	0	0.647302	-1.69373	0	2.47561	0	0	0.959246	-1.54924	1.81965	0.905334	-1.50252	1.43517	1.98848	-1.15612	-1.27175	-0.576856	-0.94248	0.0602806	-1.28852	-1.2179	-0.802606	-0.507415	0.363419	0	-0.170816
VDAC2:S115-p	0	0.511668	1.74063	0	0.028840275	-0.03158435	0.7792585	-0.319653425	-0.3364965	-0.592245	0	-0.847819	0	1.73649	1.03444	-0.151019	1.25938	-0.126015	0.245875	0.941609	0.841309	1.60839	-0.066726	-1.27505	0.408426	-0.285453	0.0348735	0	0.148238	-0.971071	-0.260065	-0.922067	0	0.0699844	-0.0369512	-0.0046529	0.125041	0.183097	2.05744	0.516202	-1.04595	-1.30062	-0.0498826	1.41791	-0.428609	-0.153643	-0.386039	0.829623	0.762352	-2.06756	0.476873	0.836449	-0.414966	0.212506	-0.441445	0.33629	1.49237	-0.720461	0.741747	0.377697	0.561462	-0.0817539	0	0.970418	0.049871	1.27804	-2.18405	0	0	0.239419	-0.531717	1.50045	1.47586	-0.138447	-0.0529401	0	0.122948	1.92702	0.0908578	-1.43528	1.59355	2.40329	-0.437404	-0.837157	-0.39671	-0.566599	-0.788438	-1.42583	0	0	0	0.305829	-0.486252	-0.000559961
VGLL4:S52-p	0.19642327	0.152148362	1.00712	1.00216	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	-0.557002	0.117026001	0.227655	0.063644588	1.56725	-0.005097228	-0.183322629	2.37694	0.676619	0.0356528	0	1.76555	-1.40511	0	0.658297	0.519373	-0.284118	-0.57905	-2.09388	-1.17328	0.415562	-0.92675	-0.748443	0.848164	-1.03801	-0.736355	-0.773222	-0.137139386	-0.722326	0.201077	-0.140958279	0.115072	0	0.216195614	-0.172912	-0.00267718	-0.08782391	1.81388	0.042809469	0	0	0.120684366	0.0508153	-0.393013	-0.24567833	-0.549506	0	-0.177445	0	-0.211684	-0.720278	0.47999	0.063723729	1.72985	-2.16617	-0.406313	-0.0278975	0.895925	-0.18806812	0	-0.501776	0.464385	0.98635	0.543164	-1.9652	-0.590495	-1.72753	0	0.152828	-0.369148	0.903804	0.287697474	0.069908096	0	0.12487259	0.375334	-1.60257	-1.3784	0.035430144	-1.89831	1.68234	1.19533	0.003342637	-0.014067928	-0.296962
VIM:S430-p	1.29088	1.21085	0.100403	0	1.43595	-0.556286	-2.01318	0	0.525651	1.76852	-0.0593869	-1.4448	-1.26466	0.661195	-0.220363	0.453926	1.93793	-0.863746	-1.25111	-0.511831	-0.507468	0	-0.306885	-0.494237	-0.793339	-0.646764	-1.07885	0	0.936191	0.296476	0.696619	0.732874	-0.0487396	-1.92759	-0.136074	0.520905	-0.841083	1.07819	1.45754	0	0	0	-1.46699	0.0280605	-0.227634	0.979575	0.777854	0	0	-2.09976	1.70066	-0.458499	-0.455006	-1.74383	0.437161	-1.54999	0	-1.70873	-1.47307	0.00190868	-0.36455	-0.284366	0.359133	-0.148851	0	0.231608	-1.63383	2.32968	0.11316	-1.23702	0.726448	-1.02019	0	0.277143	1.66633	1.2074	-0.559827	0.252287	-0.327363	0.0094809	0.404836	-1.08694	-0.253878	1.05972	1.3049	-1.77075	1.58274	0.398464	1.21591	-0.50225	0.247425	0	-0.144159	1.28777
VIM:S73-p	0.827077	0.863672	-0.534407	0.15243	-0.472088	0.0706577	-1.44401	-1.04993	1.48074	0.884827	-0.875751	-0.807162	-0.606892	-0.0784853	0.398976	-1.28277	0.594925	-0.329666	0.127291	2.1177	-1.09607	-0.453861	0.452227	0	-0.865578	0.993891	-0.254814	1.1374	0.673327	-0.00912715	2.28116	-0.300404	-0.0194237	-1.72337	1.19183	1.9436	-0.851119	0.540805	0	-1.89218	-0.996373	-0.200799	0	-1.9932	0.0970974	0.666496	0.292811	0.879344	-0.0446416	-2.00227	-1.3075	0.0230957	0.247854	-2.14552	0.126966	-1.2453	0.960581	-0.778096	0	0.495786	-1.52162	1.22332	0.456769	0	1.86064	0.360892	-2.17447	-0.625999	-0.385408	-0.598798	0	-0.0141547	-1.57072	0.320531	-0.3273	-1.1584	1.1032	-2.40092	-1.15905	1.70076	-0.582459	-1.51451	0.75633	1.01348	-0.223927	-0.650211	-0.232256	1.73395	1.40212	0	0.0486769	1.52179	-0.252461	0
VIM:S325-p	1.61594	1.24004	-0.0127327	-0.349274	-0.157137	0.321218	-0.00825294	0	-0.0205719	0.739174	0.440403	-1.96507	-0.888711	1.93433	-0.0961996	1.97025	0.481186	-1.34558	0	-1.40699	-1.16398	-0.445601	0	0.732883	0.396201	1.79527	-0.109219	1.72099	0.796881	0.677664	0.87215	0.806599	-1.16152	-0.623053	0.527864	0	0.540201	1.38439	0.25159	-0.991727	-2.58761	-0.421368	-0.162684	0.180984	0.254857	-0.045684	0.772028	0.772945	-0.29712	-1.1686	0	0.208385	-0.46255	-1.34763	0.347747	-0.70626	0.517765	0.365297	-1.02798	0.723552	0	0.0611681	-1.08128	0.243247	0.675074	1.31306	0	1.24981	-0.0454343	0	1.12533	-1.38003	-1.95031	0.48056	0	0.69804	0.439849	-0.574028	0.266283	0.153035	-1.01278	-1.0894	0.848697	1.81343	-0.751714	-1.01015	-0.124526	1.12246	1.69211	-1.39806	0	-0.114707	-0.117152	2.29681
VIM:S420-p	0.791881	0.592142	0.162539	0.282542	0	0.528198	-1.35495	0.625826	0.72583	1.48593	0.725535	-0.878044	-1.43029	1.33088	0	1.11756	1.90341	-0.745885	-0.78142	0.120338	-0.983774	0	-1.12184	-0.891797	-1.42222	-0.676101	-1.17748	0.563046	0.669679	0.105754	0.521153	0.246098	-0.0665781	-1.52376	-0.17498	0.900214	-0.909209	0.518535	1.56984	-0.0440806	-0.66175625	-0.482844	-0.326219	-0.384511	-0.410011	0.20468	0	-0.0466415	0.584974	-1.72028	1.57742	-2.00932	-0.641413	-2.17921	0.202219	-0.250455	-0.486927	-0.81733625	-1.52711	0.18136517	-0.989087	0	0.204955	1.11542	1.91664	-0.189619	1.06718	2.10749	0	-0.762696	-1.08069	-0.745442	0.133152	0	1.40617	0.55346	0	-0.346327	-1.82499	0	0.111193	-1.88728	-0.870569	0.996938	-0.635908	0	1.74801	0.562861	1.75493	-0.622103	0.765941	-0.305589	0	1.0361
VIM:S72-p	-0.547753	1.03004	-0.226057	0.00536703	-0.3608134	0.34983234	-0.5714966	-0.190053084	0.6681362	1.79299	0	-1.59517	-0.346168	1.2224	0.802336	-0.628529	1.06177	0	0	1.01216	-1.07179	-0.770857	0.427134	-0.472698	-0.410428	0.910446	-1.06471	1.78333	1.05327	-0.0542936	1.59738	0.784482	0.468902	-1.01271	1.0869	0.249092	0	-0.25205	-0.157447	-1.31937	0.640188	0.0873239	-0.617089	0	0.824388	1.17265	0.445249	-1.49453	0	-2.25503	0.217172	-0.565527	0	-2.41118	-0.343763	-0.287433	1.38762	-1.56003	0.934803	0	-0.889911	1.39252	0.938617	0.330839	0.206523	-0.483482	-2.02469	0.208238	-1.27785	-0.601307	0.100476	-0.0333683	-1.26757	0.670617	2.33819	0.547935	0.857619	-0.422031	-0.488207	1.97342	-0.464998	-1.22332	1.13146	0.946438	-0.377147	-0.0389239	-0.2806	1.51575	2.42825	-1.20555	0.988478	1.51575	-0.135067	0.586701
VIM:S419-p	1.16363	0.763711	1.27493	1.08578	1.24685	-1.04723	-1.80558	-0.461485	0.628217	1.3186	0.619122	-1.50264	-1.72739	1.33227	0	1.12268	1.78856	-1.01959	-1.30746	0.213474	-1.15766	-0.993826	-1.14795	-0.299637	-1.17652	-0.865429	0	0.757532	1.158	-0.1833	0.506369	0.715098	0.076197	-1.21107	0	0.980597	-0.568738	0	1.14624	0	-0.075356	-0.38947	-0.469907	-0.145726	0.952369	0.0577192	1.63092	-0.0468551	-1.08801	-0.0279934	1.58465	-2.16286	0	-1.79742	0.384326	-0.44891	-0.57476	-0.5762205	-0.103111	-0.04453783	-0.209327	-0.0317454	0.950827	-0.579564	1.61797	-0.623283	1.32141	0.441761	-0.321855	-0.0382513	-0.439602	0	-0.844117	-0.139045	1.73641	0.369387	0.951101	-0.2954045	-1.55374	0.290603	0.0439072	-1.89593	-1.22549	0.892451	0	0	2.11694	0.0315248	1.89097	-0.176329	1.18198	0	-0.65383	1.5513
VIM:S39-p	0.19642327	0.152148362	-1.10846	-0.26672	-0.831293	0.272741	-1.14859	0.289165	1.0679	0.771043	0.137384	-0.678838	0.501646	1.02064	0.0555954	-1.18027	0.325061	-0.285389	0.661733	0.331245	-1.11612	-0.894803	1.25075	0	0	-0.207177	0.00536828	1.38029	1.27842	-0.167753	1.24413	0.437312	1.32685	-1.48932	1.89893	2.52007	-0.137139386	0	-0.636297	-0.140958279	0.788683	0	-0.383825	-0.0644362	0.0619689	2.10554	-0.723888	-0.338217	-0.820151	-1.22428	0	-0.497536	1.03924	-1.70925	-0.03925325	0.042738634	-0.551991	-1.149	0.955567	1.31561	-0.663402	0.063723729	1.18224	0.498846	-0.350702	-1.14294	-1.77836	-0.709769	-0.325011	0.0577448	-0.226844096	-0.704933	-0.717835	1.13238	2.64577	-1.4764	0.725844	-1.15992	0.157602	2.01902	-0.546675	-1.10487	0.833975	0.591091	0	0	-0.82272	1.51972	-0.104171175	0	0.794396	1.23	0	0.8744
VIM:S65-p	-1.49832	-1.55106	0.200016699	-0.009362227	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	0.826216	0.117026001	-1.21334	-0.34507	-0.756527	-0.005097228	-0.183322629	1.44063	-0.500812	-0.425956	0.199224405	-1.03087	-1.69971	0.0259157	-0.540578	-0.109974983	-0.466426	0	1.83193	0.090730211	-0.257061	1.4785	-0.286705	0	-1.22542	-0.112916196	0.164749	0.803616	-0.678303	0.684217	0.434231	-0.207304571	0.185687	0.216195614	0	0	-0.08782391	0.51388	0.042809469	-1.16847	-0.426240137	0.120684366	-1.24148	0.055701094	-1.46526	0.709613	-1.09392	-0.282004	0.157969893	-0.806577	-0.10820499	-0.063685469	0.467302	0.0777075	0.117417	-0.666673	0.268821	0.213444	0	-0.95799	1.19209	0	-1.0437	-0.713104	-0.11132429	2.06314	1.50617	0.989923	0.027756863	-0.16567	-0.271279	-0.335153	0.069908096	0.0707018	0.581383	-2.23487	-0.640284	1.0081	1.11628	1.81884	0	0.718118	-0.728013	-0.224875	0.226184925
VIM:S7-p	0	0.885804	0.703181	0.727223	0.091924011	-0.049563054	-0.075293651	-0.132102873	0.066937143	2.0681	0.117026001	-1.02421	0	-0.434645	-0.005097228	-0.183322629	0	-0.269416	0.831819	0.199224405	-0.546404	0	0.370207	0.898257	-0.803641	0.942942	-0.125475	0.327984	-0.388899	0.552326	1.49483	0.854324	0.971898	-2.26785	-0.112916196	1.0153	-0.701525	-0.132904	-0.134124	-0.738387	-0.207304571	0.688428	0.216195614	-0.96757	0.059226215	-0.08782391	0.086385657	0.042809469	0.230658099	0	0.120684366	-0.8745	-0.385164	-2.29176	0.29464	-1.71374	0.976653	0.157969893	-0.235597798	-0.10820499	-0.0801423	0.957098	-0.096115796	0.204177	0.420384	0.013194124	-0.174235754	0.461659	-0.849636	-0.456863	-0.174382	-1.87468	-0.0375662	0.864411	1.74743	1.58456	0.360214	0.027756863	-0.725133	1.48793	-0.307225	0.069908096	0.120189	0.677056	-1.33925	0	-1.53185	1.39921	1.65946	-0.907432	0.205867	1.13696	-0.549741	2.29731
VIM:T436-p	-0.581266	1.25394	-1.48593	-0.0994641	-0.431989	2.35751	0	0.262484	0.654276	0.515461	-0.760939	-0.045475977	0	0.12980398	0.45006	1.03531	0.150113325	-1.36381	-0.0914185	0.199224405	-1.28268	-1.18326	-0.469728	-0.043253241	0.975436	0.020395053	0.166430724	0.797314	0	0	1.55021	1.52839	0.448898	-1.35764	-0.112916196	0.043925172	-0.892639	0	0.0603411	-0.75785	1.12435	-0.174875	-0.693578	0.050214001	0.644945	1.79877	2.06478	-0.0106492	0.477181	-1.40179	-0.153803	-0.648524	-0.519894	-1.18417	-0.275378	-0.198397	0.285722855	-0.745669	0	1.23582	0.228771	0.340797	-1.25169	-0.911302	0.050274196	-0.0197211	-0.737951	-0.18806812	-0.107319121	0.030285575	-0.493621	-0.071522829	0.041452	1.09933	2.41035	1.30781	-1.17032	-0.447136	-0.620303	-0.117886842	-0.587942	0	0.109245115	0.12487259	-0.852035	-0.16875775	-0.9034	0.035430144	1.40541	0.205130311	-0.044972689	0.003342637	-0.014067928	1.15519
VIM:S51-p	0	-1.54829	0.200016699	-0.009362227	-1.09718	0.084419	-2.08238	0	0.435069	1.16155	-0.601024	-0.045475977	1.04274	0.12980398	0	-0.17367	0.150113325	-0.991768	-0.0804875	0	-0.312825	-0.407697	1.21083	-0.043253241	-0.109974983	0.020395053	0.166430724	0.729949	0.090730211	0	1.45012	0.87452	-1.28492	-0.542044	1.09486	0.043925172	0.53678	0	0.427963	0.572884	-1.26073	-0.0669142	0.235634	0.050214001	0.059226215	0.627079	0.086385657	-0.962195	0.230658099	-0.426240137	1.16019	0.50956	0.055701094	0.162375	-0.03925325	0.042738634	0.285722855	-0.612306	-0.235597798	-1.11912	-0.063685469	-0.134819	-0.096115796	1.75923	0.168168	0.013194124	-0.174235754	0.292866	-0.107319121	-0.290903	-0.226844096	-0.151284	0	-0.11132429	2.41127	-0.260217606	-0.049251438	1.74416	-0.098545	0	0.0145496	-1.22156	-1.19691	-0.18658	-1.71267	-0.16875775	0.23044097	0.535951	-0.104171175	-2.32852	-0.044972689	-0.181077	2.64493	0.226184925
